id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
0a1b9d20-8102-4e64-a537-5cc6068abea5,medmcqa,Which of the following about phenytoin is true ?,A,"Ans. is 'a' i.e., It follows zero order kinetics Phenytoin is metabolized in liver by hydroxylation and glucuranide conjugation (option 'c' is incorrect) o This drug follows saturation kinetics (kinetics changes from first order to zero order within therapeutic concentrations) Phenytoin is an enzyme inducer and induces the metabolism of many drugs. Phenytoin is a known teratogenic and produces fetal hydantoin syndrome.",models/gemini-2.0-flash,A,A,Correct
93e16540-7e0c-4dd7-aa21-caeb07a1d676,medmcqa,False about stagardt's disease,A,Stagardt's disease is autosomal recessive.,models/gemini-2.0-flash,A,A,Correct
c554afb1-9705-4a40-b97d-30e243390fc3,medmcqa,"All of the following are killed vaccines, EXCEPT:",C,"17-D vaccine is a live attenuated vaccine used to control yellow fever. Killed vaccines are used to control typhoid, cholera, peusis, plague, rabies, salk (polio), influenza, hepatitis A, B, japanese encephaltis and KFD. Ref: Park's Textbook Of Preventive and Social Medicine 20th edition page 98.",models/gemini-2.0-flash,C,C,Correct
81697ce5-1551-43f9-a2c6-b41cf41fb01b,medmcqa,Kerley B line are seen at,D,"Ans. is 'd' i.e., Pleural surface Kerley's line Kerley's line is a linear opacity which, depending on its locaton, extent and orientation, may be be fuher classified as :? Kerley's A lines o These are thin, non-branching lines radiating from hilum. These lines are 2-6 cm in length. These lines are found in the mid and upper zones of the lung fields pleural. These lines are due to the thick interlobar septa. Kerley's B lines (septal lines) These are transverse (Horizontal) lines at the lung base pleural. These are 1-2 cm in length and are perpendicular to pleura. Kerley's B line is due to the thickening of interlobar septa due to edema caused by pulmonary venous hypeension (congestion), as occurs in left ventricular failure or mitral stenosis",models/gemini-2.0-flash,B,B,Incorrect
397b415a-2a93-42de-a74c-727db8f8ea83,medmcqa,All of the following are true about BCG vaccine except.,D,Site of injection should be cleaned with soap but not with disinfectant or spirit.,models/gemini-2.0-flash,A,A,Incorrect
202f3a45-d0cd-490a-92f8-7dcf2bf230b3,medmcqa,Commonest etiology of erythema multiforme is -,A,A. i.e. Viral,models/gemini-2.0-flash,A,A,Correct
79e04d67-af42-4b0e-b242-cd83473eed50,medmcqa,Apex national institute of ophthalmology is,C,"Dr RP Centre for Ophthalmic Sciences, New Delhi has been designated as the apex national institute of ophthalmology.",models/gemini-2.0-flash,C,C,Correct
5b6dc8b7-df2e-4cee-8466-bdafd94dc6c6,medmcqa,Which laser is used in the management of after cataracts:,C,Ans. Nd-YAG,models/gemini-2.0-flash,C,C,Correct
ae109a16-29aa-4d8f-89e7-24dc53863115,medmcqa,Which of the following statements about Kaposi sarcoma is not true?,A,"Ans. A. The most common site is scalpKaposi sarcoma is mostly seen in extremities: most commonly on feet and occasionally on hands, ears, and nose.* Lesions are usually dark blue or purple and they may blanchewhen tumid (swollen).* Locally aggressive lesions can ulcerate, fungate or leave pigmented scars.* Lesions are usually multifocal which eventually fuse to form plaques and tumors of several centimeters in size.* Lymph nodes, mucosae and viscera may be involved as the disease progresses, although this can occur without skin involvement.Characteristic purple-colored plaques on the alar and tip of the nose in an HIV-positive female patient.",models/gemini-2.0-flash,A,A,Correct
b99f828c-44db-4bb5-b862-ead7b0034e98,medmcqa,All of the following veins lack valves except,A,"Veins which do not have valves are:IVCSVCHepatic, ovarian, uterine, renal, emissary, cerebral, pulmonary, and umbilical veinsPoal venous system is a valveless system",models/gemini-2.0-flash,A,A,Correct
1da9268f-ba06-4576-8f19-ca634a3e0dce,medmcqa,The best laboratory test to use in the diagnosis of Lupus vulgaris in the oral cavity is:,C,,models/gemini-2.0-flash,C,C,Correct
7b7870d5-cd64-4e63-b9d5-cdf8aa81f9c5,medmcqa,Risk factor for melanoma are all of the following EXCEPT: March 2013,B,Ans. B i.e. Black people Melanoma is commoner in fair complexion Malignant melanoma/ MM Mode of spread of MM: Lymphatic channels or hematogenous Cutaneous melanoma arises from: Epidermal melanocytes MC site involved in lentigo maligna (least common): Face MC type of MM: Superficial spreading Most malignant type of MM: Noduar melanoma,models/gemini-2.0-flash,B,B,Correct
c939bbeb-af27-43ec-8ad1-d7f70f5543eb,medmcqa,Preferred fluoroquinolone against m. leprae is -,A,"Ans. is 'a' i.e., Ofloxacin Drugs acting on M. leprae* Established agents used to treat leprosy include dapsone (50-100 mg/d), clofazimine (50-100 mg/d, 100 mg three times weekly, or 300 mg monthly), and rifampin (600 mg daily or monthly. Of these drugs, only rifampin is bactericidal.* The sulfones (folate antagonists), the foremost of which is dapsone, were the first antimicrobial agents found to be effective for the treatment of leprosy and are still the mainstay of therapy.* Other antimicrobial agents active against M. leprae in animal models and at the usual daily doses used in clinical trials include ethionamide/prothionamide; the aminoglycosides streptomycin, kanamycin, and amikacin (but not gentamicin or tobramycin); minocycline; clarithromycin; and several fluoroquinolones, particularly preferred is ofloxacin.* Next to rifampin, minocycline, clarithromycin, and ofloxacin appear to be most bactericidal for M. leprae, but these drugs have not been used extensively in leprosy control programs. Most recently, rifapentine and moxifloxacin have been found to be especially potent against M. leprae in mice. In a clinical trial in lepromatous leprosy, moxifloxacin was profoundly bactericidal, matched in potency only by rifampin.",models/gemini-2.0-flash,A,A,Correct
7d6c6949-7c51-44f2-9c75-3be538acae26,medmcqa,When the patient fails to understand normal speech but can understand shouted or amplified speech the hearing loss is termed as,C,"DEGREES OF HEARING LOSS 0-25dB-Not significant impairment- no significant difficulty with faint speech 26-40dB-Mild impairment-Difficult with faint speech 41-55dB-Moderate impairment -Frequently difficult with normal speech 56-70dB-Moderately severe impairment-Frequently difficult with loud sound 71-91dB-Severe impairment-Can understand only shouted or amplified sound Above 91-Profound impairment-Usually cannot understand even amplified sound Ref: Diseases of EAR, NOSE AND THROAT by PL DHINGRA - 6th Edition. Page no. 39",models/gemini-2.0-flash,B,B,Incorrect
aa99ff73-6f36-4c45-a44a-86a3bbf319fb,medmcqa,Local anaesthetics :,B,,models/gemini-2.0-flash,B,B,Correct
cac8d3b2-1ef7-459d-8ee5-7582fb4d7f0e,medmcqa,Gingival sulcus is V shaped and it barely permits the entrance of a,C,,models/gemini-2.0-flash,C,C,Correct
70e492ea-3cbe-4dbb-a180-fc3bdd1df593,medmcqa,"A child with three days history of upper respiratory tract infection presents with stridor, which decreases on lying down postion. What is the most probable diagnosis -",B,"Ans. is 'b' i.e., Laryngotracheobronchitis This child has : - i) 3 days history of upper respiratory tract infection. ii) Followed by stridor These features suggest the diagnosis of croup. Clinical manifestations of Croup Most patients have an upper respiratory tract infection with some combination of - Rhinorrhea Pharyngitis Mild cough Low grade fever o After 1-3 days signs and symptoms of upper respiratory tract obstruction become apparent - Barking cough Hoarseness Inspiratory stridor",models/gemini-2.0-flash,B,B,Correct
ccfdaf28-aa1a-49c4-84b1-943e68d6b648,medmcqa,Predominant bacteria found in two days old plaque,A,,models/gemini-2.0-flash,A,A,Correct
d553ada9-cbb7-4fab-95f3-c4cc4ce536dd,medmcqa,Most common movemnet force involved in fractures of the spine is which of the following?,A,"Flexion injury is the commonest spinal injury. Ref: Essential ohopedics by Maheshwari 3rd Edition, Page 144,259,260.",models/gemini-2.0-flash,A,A,Correct
dadacc3d-d999-45e2-a343-f58debb1da3b,medmcqa,Which arm of tRNA binds it to vibosomal surface,B,Pseudoridine arm of tRNA is involved in binding of aminoacyl tRNA to ribosomal surface.,models/gemini-2.0-flash,D,D,Incorrect
e209480e-ce98-4f4e-9bd6-883ee8cc4bfa,medmcqa,Benefits of LNG lUCD are all except :,D,"Mirena now used as first line of treatment of menorrhagia, in addition to the contraceptive effect. Another use is in providing progestogens component of hormone replacement therapy after menopause. THE TEXTBOOK OF GYNAECOLOGY SHEILA BALAKRISHNAN SECOND EDITION PAGE NO 379",models/gemini-2.0-flash,D,D,Correct
53c85cf9-4ec1-4485-91cf-1bd3b077dbaf,medmcqa,Most common drug induced Extra Pyramidal Syndrome includes,A,"(A) Dystonia # Drug Induced & Tardive Movement Disorders> Movement disorders secondary to pharmacological agents represent a large number of extrapyramidal disorders seen by neurologists and psychiatrists in the outpatient setting.> Involuntary movements, including tremor, chorea, athetosis, dyskinesias, dystonia, myoclonus, tics, ballismus and akathisia, may be symptoms of primary neurologic disease or occur secondary to pharmacotherapy CHARACTERISTICS* TremorRhythmic. Oscillatory movement categorized according to its relationship to activity or posture* ChoreaIrregular, unpredictable brief jerky movements* AthetosisSlow, writhing movements of distal parts of limbs* DyskinesiasRecessive abnormal involuntary movements* DystoniaSlow sustained, posturing or contractions of a muscle or group of muscles* MyoclonusRapid, brief shock like muscle jerks* TicRepetitive, irregular stereotype movements or vocalizations* BallismusWild flinging or throwing movements* AkathisiaSubjective sensation of restlessness often associated with inability to keep still. Easily confused with psychiatric symptoms such as agitation, hyperactivity and anxiety> Central stimulants that act as indirect dopamine agonists such as amphetamine> Levodopa, a precursor of dopamine> Direct dopamine agonists such as bromocriptine> Presynaptic dopamine antagonists (dopamine depleting agents) such as reserpine> Neuroleptics such as haloperidol (Haldol) or chlorpromazine (Thorazine), and other medications such as metoclopramide (Reglan) which antagonize or block central dopamine receptors> By far, the most common cause of drug-induced and tardive syndromes are those that block or antagonize dopamine receptors, usually the neuroleptics.",models/gemini-2.0-flash,A,A,Correct
a4294bee-22af-4c61-bdc0-be1a892d1e35,medmcqa,The earliest manifestation of increased intracranial pressure following head injury is:,C,"Early signs of elevated iCP include drowsiness and a diminished level of consciousness (altered mental status). Coma and unilateral papillary changes are late signs and require immediate intervention. Ref: Harrison's Internal Medicine, 16th Edition, Page 1633; Clinical Hepatology: Principles and Practice of Hepatobiliary Diseases By Henryk Dancygier, Scott L. (FRW) Friedman, H. D. (CON) Allescher, U. (CON) Beuers, Volume 2, 2010, Page 938",models/gemini-2.0-flash,C,C,Correct
9068aea8-3633-4c43-b958-41861be80599,medmcqa,Function of external oblique muscle:,D,"External oblique: Most superficial muscle which originates from the outer pa of the 5th to 12th ribs on each side of the rib cage. This muscle then runs diagonally down each side and connects to the iliac crest, linea alba, and the pubis. Function: External oblique contributes to the maintenance of abdominal tone, increasing intra-abdominal pressure (as in active expiration), and lateral flexion of the trunk against resistance. Bilateral contraction flexes the trunk forward and aid in movement of spine and back. Contraction of external oblique muscle approximates the two crura (medial and lateral) of superficial inguinal ring like a slit valve to maintain the integrity of inguinal canal.",models/gemini-2.0-flash,B,B,Incorrect
178a2e17-db01-44b3-9c8a-b5e62b5d1e8f,medmcqa,P wave is absent in-,A,"Absence of the P wave with a flat baseline may indicate: Fine atrial fibrillation Sinoatrial arrest (with a secondary escape rhythm ) in ventricular fibrilation ,ventriculat tachycardia and atrial asystole,a waves are present Ref Harrison 20th edition pg 1423",models/gemini-2.0-flash,C,C,Incorrect
757489e2-1d81-48b0-b83c-9015ebb54943,medmcqa,A Poly A base sequence would be most likely found at the,D,The addition of a poly A tail to the 3' end is one of the post-transcriptional modifications that occurs in the processing of eukaryotic messenger RNA (mRNA). A cap consisting of a guanosine derivative is attached to the 5' end. Intervening sequences (introns) are removed by splicing. All of these processing events occur in the nucleus of eukaryotes. Prokaryotic mRNA undergoes none of these modifications.,models/gemini-2.0-flash,D,D,Correct
